1800
61 4800.53 500 0.404757 0.475256 0.119987 1 0 0 0.218077 0.781923 0 0 0 1 
62 4778.39 500 0.401101 0.478896 0.120003 1 0 0 0.218077 0.781923 0 0 0 1 
63 4745.85 500 0.397778 0.482194 0.120027 1 0 0 0.218077 0.781923 0 0 0 1 
64 4703.79 500 0.394758 0.485184 0.120059 1 0 0 0.218077 0.781923 0 0 0 1 
65 4653.28 500 0.390913 0.488991 0.120096 1 0 0 0.218077 0.781923 0 0 0 1 
66 4596.17 500 0.384603 0.495258 0.120138 1 0 0 0.218077 0.781923 0 0 0 1 
67 4536.6 500 0.373475 0.506343 0.120182 1 0 0 0.218077 0.781923 0 0 0 1 
68 4482.7 500 0.35185 0.527928 0.120222 1 0 0 0.218077 0.781923 0 0 0 1 
69 4448.58 500 0.301277 0.578476 0.120247 1 0 0 0.218077 0.781923 0 0 0 1 
70 4791.41 500 0.371332 0.508674 0.119994 1 0 0 0.218077 0.781923 0 0 0 1 
71 4779.33 500 0.369435 0.510563 0.120003 1 0 0 0.218077 0.781923 0 0 0 1 
72 4755.23 500 0.368581 0.511399 0.120021 1 0 0 0.218077 0.781923 0 0 0 1 
73 4719.08 500 0.369006 0.510946 0.120047 1 0 0 0.218077 0.781923 0 0 0 1 
74 4670.73 500 0.370564 0.509353 0.120083 1 0 0 0.218077 0.781923 0 0 0 1 
75 4609.87 500 0.372517 0.507355 0.120128 1 0 0 0.218077 0.781923 0 0 0 1 
76 4536.6 500 0.373475 0.506343 0.120182 1 0 0 0.218077 0.781923 0 0 0 1 
77 4453.01 500 0.370783 0.508973 0.120244 1 0 0 0.218077 0.781923 0 0 0 1 
78 4367.32 500 0.358611 0.521082 0.120307 1 0 0 0.218077 0.781923 0 0 0 1 
79 4302.06 500 0.318421 0.561223 0.120356 1 0 0 0.218077 0.781923 0 0 0 1 
80 4777.3 500 0.326723 0.553273 0.120004 1 0 0 0.218077 0.781923 0 0 0 1 
81 4764.52 500 0.327058 0.552929 0.120014 1 0 0 0.218077 0.781923 0 0 0 1 
82 4738.72 500 0.328754 0.551213 0.120033 1 0 0 0.218077 0.781923 0 0 0 1 
83 4699.3 500 0.332063 0.547876 0.120062 1 0 0 0.218077 0.781923 0 0 0 1 
84 4645.08 500 0.337159 0.542739 0.120102 1 0 0 0.218077 0.781923 0 0 0 1 
85 4573.98 500 0.343971 0.535874 0.120154 1 0 0 0.218077 0.781923 0 0 0 1 
86 4482.7 500 0.35185 0.527928 0.120222 1 0 0 0.218077 0.781923 0 0 0 1 
87 4367.32 500 0.358611 0.521082 0.120307 1 0 0 0.218077 0.781923 0 0 0 1 
88 4227.82 500 0.359197 0.520392 0.120411 1 0 0 0.218077 0.781923 0 0 0 1 
89 4087.11 500 0.340549 0.538936 0.120515 1 0 0 0.218077 0.781923 0 0 0 1 
90 4770.25 500 0.248981 0.63101 0.120009 1 0 0 0.218077 0.781923 0 0 0 1 
91 4757.06 500 0.250982 0.628999 0.120019 1 0 0 0.218077 0.781923 0 0 0 1 
92 4730.25 500 0.254982 0.624979 0.120039 1 0 0 0.218077 0.781923 0 0 0 1 
93 4688.92 500 0.261343 0.618587 0.12007 1 0 0 0.218077 0.781923 0 0 0 1 
94 4631.18 500 0.27069 0.609198 0.120112 1 0 0 0.218077 0.781923 0 0 0 1 
95 4553.43 500 0.283871 0.595959 0.12017 1 0 0 0.218077 0.781923 0 0 0 1 
96 4448.58 500 0.301277 0.578476 0.120247 1 0 0 0.218077 0.781923 0 0 0 1 
97 4302.06 500 0.318421 0.561223 0.120356 1 0 0 0.218077 0.781923 0 0 0 1 
98 4087.11 500 0.340549 0.538936 0.120515 1 0 0 0.218077 0.781923 0 0 0 1 
99 3742.65 500 0.397582 0.481655 0.120763 1 0 0 0.205458 0.794542 0 0 0 1 
100 5097.14 500 0.487949 0.392277 0.119773 1 0 0 0.218077 0.781923 0 0 0 1 
101 5014.35 500 0.480351 0.399815 0.119834 1 0 0 0.218077 0.781923 0 0 0 1 
102 4955.77 500 0.447371 0.432752 0.119877 1 0 0 0.218077 0.781923 0 0 0 1 
103 4910.55 500 0.115449 0.76464 0.119911 1 0 0 0.218077 0.781923 0 0 0 1 
104 4874.46 500 0.0090039 0.871059 0.119937 1 0 0 0.218077 0.781923 0 0 0 1 
105 4843.38 500 1.10566e-016 0.88004 0.11996 1 0 0 0.218077 0.781923 0 0 0 1 
106 4817.77 500 2.19235e-016 0.880021 0.119979 1 0 0 0.218077 0.781923 0 0 0 1 
107 4797.66 500 1.28263e-016 0.880006 0.119994 1 0 0 0.218077 0.781923 0 0 0 1 
108 4783.67 500 -1.8653e-016 0.879996 0.120004 1 0 0 0.218077 0.781923 0 0 0 1 
109 4776.7 500 -7.12722e-016 0.87999 0.12001 1 0 0 0.218077 0.781923 0 0 0 1 
110 5014.35 500 0.480351 0.399815 0.119834 1 0 0 0.218077 0.781923 0 0 0 1 
111 4976.7 500 0.462235 0.417903 0.119862 1 0 0 0.218077 0.781923 0 0 0 1 
112 4935.29 500 0.225985 0.654122 0.119893 1 0 0 0.218077 0.781923 0 0 0 1 
113 4896.97 500 0.0261834 0.853896 0.119921 1 0 0 0.218077 0.781923 0 0 0 1 
114 4862.89 500 0.000140695 0.879913 0.119946 1 0 0 0.218077 0.781923 0 0 0 1 
115 4832.49 500 1.27461e-016 0.880032 0.119968 1 0 0 0.218077 0.781923 0 0 0 1 
116 4806.53 500 -6.98918e-018 0.880012 0.119988 1 0 0 0.218077 0.781923 0 0 0 1 
117 4785.6 500 -7.02925e-016 0.879997 0.120003 1 0 0 0.218077 0.781923 0 0 0 1 
118 4770.89 500 1.76469e-016 0.879986 0.120014 1 0 0 0.218077 0.781923 0 0 0 1 
119 4763.5 500 -2.83776e-016 0.879981 0.120019 1 0 0 0.218077 0.781923 0 0 0 1 
120 4955.77 500 0.447371 0.432752 0.119877 1 0 0 0.218077 0.781923 0 0 0 1 
121 4935.29 500 0.225985 0.654122 0.119893 1 0 0 0.218077 0.781923 0 0 0 1 
122 4905.76 500 0.0307721 0.849314 0.119914 1 0 0 0.218077 0.781923 0 0 0 1 
123 4874.05 500 0.000384212 0.879678 0.119938 1 0 0 0.218077 0.781923 0 0 0 1 
124 4842 500 6.94339e-017 0.880039 0.119961 1 0 0 0.218077 0.781923 0 0 0 1 
125 4811.6 500 -2.65196e-017 0.880016 0.119984 1 0 0 0.218077 0.781923 0 0 0 1 
126 4784.37 500 1.35665e-016 0.879996 0.120004 1 0 0 0.218077 0.781923 0 0 0 1 
127 4761.51 500 -3.12541e-016 0.879979 0.120021 1 0 0 0.218077 0.781923 0 0 0 1 
128 4745.08 500 -4.9591e-016 0.879967 0.120033 1 0 0 0.218077 0.781923 0 0 0 1 
129 4736.69 500 9.08799e-017 0.879961 0.120039 1 0 0 0.218077 0.781923 0 0 0 1 
130 4910.55 500 0.115449 0.76464 0.119911 1 0 0 0.218077 0.781923 0 0 0 1 
131 4896.97 500 0.0261834 0.853896 0.119921 1 0 0 0.218077 0.781923 0 0 0 1 
132 4874.05 500 0.000384212 0.879678 0.119938 1 0 0 0.218077 0.781923 0 0 0 1 
133 4845.38 500 4.22527e-016 0.880041 0.119959 1 0 0 0.218077 0.781923 0 0 0 1 
134 4813.97 500 5.42804e-016 0.880018 0.119982 1 0 0 0.218077 0.781923 0 0 0 1 
135 4782.08 500 -1.18166e-016 0.879994 0.120006 1 0 0 0.218077 0.781923 0 0 0 1 
136 4751.88 500 -3.32975e-016 0.879972 0.120028 1 0 0 0.218077 0.781923 0 0 0 1 
137 4725.37 500 1.53888e-016 0.879953 0.120047 1 0 0 0.218077 0.781923 0 0 0 1 
138 4705.66 500 -2.15897e-016 0.879938 0.120062 1 0 0 0.218077 0.781923 0 0 0 1 
139 4695.35 500 6.95976e-017 0.87993 0.12007 1 0 0 0.218077 0.781923 0 0 0 1 
140 4874.46 500 0.0090039 0.871059 0.119937 1 0 0 0.218077 0.781923 0 0 0 1 
141 4862.89 500 0.000140695 0.879913 0.119946 1 0 0 0.218077 0.781923 0 0 0 1 
142 4842 500 9.63391e-017 0.880039 0.119961 1 0 0 0.218077 0.781923 0 0 0 1 
143 4813.97 500 2.37904e-016 0.880018 0.119982 1 0 0 0.218077 0.781923 0 0 0 1 
144 4781.06 500 -1.50224e-016 0.879994 0.120006 1 0 0 0.218077 0.781923 0 0 0 1 
145 4745.53 500 2.36045e-016 0.879967 0.120033 1 0 0 0.218077 0.781923 0 0 0 1 
146 4709.87 500 -5.05029e-016 0.879941 0.120059 1 0 0 0.218077 0.781923 0 0 0 1 
147 4677.01 500 3.41975e-016 0.879917 0.120083 1 0 0 0.218077 0.781923 0 0 0 1 
148 4651.44 500 -4.37906e-016 0.879898 0.120102 1 0 0 0.218077 0.781923 0 0 0 1 
149 4637.59 500 4.93572e-016 0.879888 0.120112 1 0 0 0.218077 0.781923 0 0 0 1 
150 4843.38 500 -3.22255e-016 0.88004 0.11996 1 0 0 0.218077 0.781923 0 0 0 1 
151 4832.49 500 2.63307e-016 0.880032 0.119968 1 0 0 0.218077 0.781923 0 0 0 1 
152 4811.6 500 -1.09203e-016 0.880016 0.119984 1 0 0 0.218077 0.781923 0 0 0 1 
153 4782.08 500 2.70823e-016 0.879994 0.120006 1 0 0 0.218077 0.781923 0 0 0 1 
154 4745.53 500 1.49965e-016 0.879967 0.120033 1 0 0 0.218077 0.781923 0 0 0 1 
155 4703.86 500 3.56459e-016 0.879937 0.120063 1 0 0 0.218077 0.781923 0 0 0 1 
156 4659.41 500 -3.67611e-016 0.879904 0.120096 1 0 0 0.218077 0.781923 0 0 0 1 
157 4616.14 500 -5.26223e-016 0.879872 0.120128 1 0 0 0.218077 0.781923 0 0 0 1 
158 4580.31 500 7.89073e-017 0.879845 0.120155 1 0 0 0.218077 0.781923 0 0 0 1 
159 4559.79 500 2.55003e-016 0.87983 0.12017 1 0 0 0.218077 0.781923 0 0 0 1 
160 4817.77 500 6.56398e-017 0.880021 0.119979 1 0 0 0.218077 0.781923 0 0 0 1 
161 4806.53 500 4.60744e-017 0.880012 0.119988 1 0 0 0.218077 0.781923 0 0 0 1 
162 4784.37 500 -4.10865e-016 0.879996 0.120004 1 0 0 0.218077 0.781923 0 0 0 1 
163 4751.88 500 -3.98306e-016 0.879972 0.120028 1 0 0 0.218077 0.781923 0 0 0 1 
164 4709.87 500 -4.76821e-016 0.879941 0.120059 1 0 0 0.218077 0.781923 0 0 0 1 
165 4659.41 500 5.25896e-017 0.879904 0.120096 1 0 0 0.218077 0.781923 0 0 0 1 
166 4602.37 500 -2.12786e-018 0.879862 0.120138 1 0 0 0.218077 0.781923 0 0 0 1 
167 4542.86 500 5.25559e-016 0.879818 0.120182 1 0 0 0.218077 0.781923 0 0 0 1 
168 4489.01 500 -2.4125e-016 0.879778 0.120222 1 0 0 0.218077 0.781923 0 0 0 1 
169 4454.83 500 -6.36716e-018 0.879753 0.120247 1 0 0 0.218077 0.781923 0 0 0 1 
170 4797.66 500 -4.00572e-016 0.880006 0.119994 1 0 0 0.218077 0.781923 0 0 0 1 
171 4785.6 500 -2.33589e-016 0.879997 0.120003 1 0 0 0.218077 0.781923 0 0 0 1 
172 4761.51 500 -8.41931e-017 0.879979 0.120021 1 0 0 0.218077 0.781923 0 0 0 1 
173 4725.37 500 -5.44196e-016 0.879953 0.120047 1 0 0 0.218077 0.781923 0 0 0 1 
174 4677.01 500 1.46779e-016 0.879917 0.120083 1 0 0 0.218077 0.781923 0 0 0 1 
175 4616.14 500 3.257e-016 0.879872 0.120128 1 0 0 0.218077 0.781923 0 0 0 1 
176 4542.86 500 -4.13352e-016 0.879818 0.120182 1 0 0 0.218077 0.781923 0 0 0 1 
177 4459.28 500 1.72517e-016 0.879756 0.120244 1 0 0 0.218077 0.781923 0 0 0 1 
178 4373.62 500 4.18437e-016 0.879692 0.120308 1 0 0 0.218077 0.781923 0 0 0 1 
179 4308.4 500 4.12391e-016 0.879644 0.120356 1 0 0 0.218077 0.781923 0 0 0 1 
180 4783.67 500 6.62041e-016 0.879996 0.120004 1 0 0 0.218077 0.781923 0 0 0 1 
181 4770.89 500 -5.68784e-016 0.879986 0.120014 1 0 0 0.218077 0.781923 0 0 0 1 
182 4745.08 500 -3.06711e-016 0.879967 0.120033 1 0 0 0.218077 0.781923 0 0 0 1 
183 4705.66 500 -1.36434e-016 0.879938 0.120062 1 0 0 0.218077 0.781923 0 0 0 1 
184 4651.44 500 6.06076e-017 0.879898 0.120102 1 0 0 0.218077 0.781923 0 0 0 1 
185 4580.31 500 -2.53109e-016 0.879845 0.120155 1 0 0 0.218077 0.781923 0 0 0 1 
186 4489.01 500 -2.48263e-016 0.879778 0.120222 1 0 0 0.218077 0.781923 0 0 0 1 
187 4373.62 500 -1.44931e-016 0.879692 0.120308 1 0 0 0.218077 0.781923 0 0 0 1 
188 4234.09 500 -5.33506e-016 0.879589 0.120411 1 0 0 0.218077 0.781923 0 0 0 1 
189 4093.29 500 -6.06549e-016 0.879485 0.120515 1 0 0 0.218077 0.781923 0 0 0 1 
190 4776.7 500 -3.24186e-016 0.87999 0.12001 1 0 0 0.218077 0.781923 0 0 0 1 
191 4763.5 500 7.21108e-016 0.879981 0.120019 1 0 0 0.218077 0.781923 0 0 0 1 
192 4736.69 500 4.19346e-016 0.879961 0.120039 1 0 0 0.218077 0.781923 0 0 0 1 
193 4695.35 500 -5.38076e-016 0.87993 0.12007 1 0 0 0.218077 0.781923 0 0 0 1 
194 4637.59 500 -1.75291e-016 0.879888 0.120112 1 0 0 0.218077 0.781923 0 0 0 1 
195 4559.79 500 -1.21317e-016 0.87983 0.12017 1 0 0 0.218077 0.781923 0 0 0 1 
196 4454.83 500 2.47496e-016 0.879753 0.120247 1 0 0 0.218077 0.781923 0 0 0 1 
197 4308.4 500 -5.31149e-016 0.879644 0.120356 1 0 0 0.218077 0.781923 0 0 0 1 
198 4093.29 500 -1.40093e-016 0.879485 0.120515 1 0 0 0.218077 0.781923 0 0 0 1 
199 3743.22 500 0.338758 0.540475 0.120767 1 0 0 0.205485 0.794515 0 0 0 1 
200 5101.56 500 0.33017 0.550052 0.119778 1 0 0 0.218077 0.781923 0 0 0 1 
201 5019.3 500 0.245178 0.634984 0.119838 1 0 0 0.218077 0.781923 0 0 0 1 
202 4961.31 500 0.108852 0.771267 0.119881 1 0 0 0.218077 0.781923 0 0 0 1 
203 4920.88 500 0.0237548 0.856334 0.119911 1 0 0 0.218077 0.781923 0 0 0 1 
204 4884.86 500 0.000967457 0.879095 0.119937 1 0 0 0.218077 0.781923 0 0 0 1 
205 4853.78 500 -1.88027e-016 0.88004 0.11996 1 0 0 0.218077 0.781923 0 0 0 1 
206 4828.16 500 -7.06273e-017 0.880021 0.119979 1 0 0 0.218077 0.781923 0 0 0 1 
207 4808.05 500 -1.60982e-016 0.880006 0.119994 1 0 0 0.218077 0.781923 0 0 0 1 
208 4794.06 500 -3.28236e-016 0.879996 0.120004 1 0 0 0.218077 0.781923 0 0 0 1 
209 4787.09 500 -2.55577e-016 0.87999 0.12001 1 0 0 0.218077 0.781923 0 0 0 1 
210 5019.3 500 0.245178 0.634984 0.119838 1 0 0 0.218077 0.781923 0 0 0 1 
211 4981.82 500 0.147373 0.732761 0.119866 1 0 0 0.218077 0.781923 0 0 0 1 
212 4945.27 500 0.0281816 0.851926 0.119893 1 0 0 0.218077 0.781923 0 0 0 1 
213 4907.38 500 0.00315164 0.876928 0.119921 1 0 0 0.218077 0.781923 0 0 0 1 
214 4873.29 500 2.89572e-016 0.880054 0.119946 1 0 0 0.218077 0.781923 0 0 0 1 
215 4842.88 500 8.21651e-016 0.880032 0.119968 1 0 0 0.218077 0.781923 0 0 0 1 
216 4816.92 500 -2.80514e-016 0.880012 0.119988 1 0 0 0.218077 0.781923 0 0 0 1 
217 4795.99 500 1.65454e-016 0.879997 0.120003 1 0 0 0.218077 0.781923 0 0 0 1 
218 4781.28 500 1.17799e-016 0.879986 0.120014 1 0 0 0.218077 0.781923 0 0 0 1 
219 4773.89 500 1.66718e-016 0.879981 0.120019 1 0 0 0.218077 0.781923 0 0 0 1 
220 4961.31 500 0.108852 0.771267 0.119881 1 0 0 0.218077 0.781923 0 0 0 1 
221 4945.27 500 0.0281816 0.851926 0.119893 1 0 0 0.218077 0.781923 0 0 0 1 
222 4916.18 500 0.00428803 0.875798 0.119914 1 0 0 0.218077 0.781923 0 0 0 1 
223 4884.46 500 -4.8265e-016 0.880062 0.119938 1 0 0 0.218077 0.781923 0 0 0 1 
224 4852.4 500 3.56118e-016 0.880039 0.119961 1 0 0 0.218077 0.781923 0 0 0 1 
225 4821.99 500 3.46401e-016 0.880016 0.119984 1 0 0 0.218077 0.781923 0 0 0 1 
226 4794.76 500 -2.98549e-016 0.879996 0.120004 1 0 0 0.218077 0.781923 0 0 0 1 
227 4771.89 500 -4.24147e-016 0.879979 0.120021 1 0 0 0.218077 0.781923 0 0 0 1 
228 4755.47 500 2.26837e-016 0.879967 0.120033 1 0 0 0.218077 0.781923 0 0 0 1 
229 4747.07 500 -6.61905e-016 0.879961 0.120039 1 0 0 0.218077 0.781923 0 0 0 1 
230 4920.88 500 0.0237548 0.856334 0.119911 1 0 0 0.218077 0.781923 0 0 0 1 
231 4907.38 500 0.00315164 0.876928 0.119921 1 0 0 0.218077 0.781923 0 0 0 1 
232 4884.46 500 3.22358e-016 0.880062 0.119938 1 0 0 0.218077 0.781923 0 0 0 1 
233 4855.78 500 -5.30543e-016 0.880041 0.119959 1 0 0 0.218077 0.781923 0 0 0 1 
234 4824.37 500 -1.39821e-016 0.880018 0.119982 1 0 0 0.218077 0.781923 0 0 0 1 
235 4792.47 500 -3.73865e-017 0.879994 0.120006 1 0 0 0.218077 0.781923 0 0 0 1 
236 4762.27 500 -5.10475e-017 0.879972 0.120028 1 0 0 0.218077 0.781923 0 0 0 1 
237 4735.75 500 -2.72135e-017 0.879953 0.120047 1 0 0 0.218077 0.781923 0 0 0 1 
238 4716.04 500 1.12641e-017 0.879938 0.120062 1 0 0 0.218077 0.781923 0 0 0 1 
239 4705.72 500 -7.04748e-016 0.87993 0.12007 1 0 0 0.218077 0.781923 0 0 0 1 
240 4884.86 500 0.000967457 0.879095 0.119937 1 0 0 0.218077 0.781923 0 0 0 1 
241 4873.29 500 -6.15698e-016 0.880054 0.119946 1 0 0 0.218077 0.781923 0 0 0 1 
242 4852.4 500 -1.69431e-016 0.880039 0.119961 1 0 0 0.218077 0.781923 0 0 0 1 
243 4824.37 500 -2.65485e-016 0.880018 0.119982 1 0 0 0.218077 0.781923 0 0 0 1 
244 4791.45 500 4.80442e-017 0.879994 0.120006 1 0 0 0.218077 0.781923 0 0 0 1 
245 4755.92 500 -7.08165e-017 0.879967 0.120033 1 0 0 0.218077 0.781923 0 0 0 1 
246 4720.25 500 3.45011e-016 0.879941 0.120059 1 0 0 0.218077 0.781923 0 0 0 1 
247 4687.38 500 2.63767e-016 0.879917 0.120083 1 0 0 0.218077 0.781923 0 0 0 1 
248 4661.81 500 1.35487e-016 0.879898 0.120102 1 0 0 0.218077 0.781923 0 0 0 1 
249 4647.96 500 2.4598e-016 0.879888 0.120112 1 0 0 0.218077 0.781923 0 0 0 1 
250 4853.78 500 6.50743e-016 0.88004 0.11996 1 0 0 0.218077 0.781923 0 0 0 1 
251 4842.88 500 3.65451e-016 0.880032 0.119968 1 0 0 0.218077 0.781923 0 0 0 1 
252 4821.99 500 -2.19437e-016 0.880016 0.119984 1 0 0 0.218077 0.781923 0 0 0 1 
253 4792.47 500 3.67894e-016 0.879994 0.120006 1 0 0 0.218077 0.781923 0 0 0 1 
254 4755.92 500 -3.59826e-016 0.879967 0.120033 1 0 0 0.218077 0.781923 0 0 0 1 
255 4714.24 500 6.22261e-016 0.879937 0.120063 1 0 0 0.218077 0.781923 0 0 0 1 
256 4669.78 500 -2.44568e-016 0.879904 0.120096 1 0 0 0.218077 0.781923 0 0 0 1 
257 4626.51 500 3.83498e-016 0.879872 0.120128 1 0 0 0.218077 0.781923 0 0 0 1 
258 4590.67 500 4.91448e-016 0.879845 0.120155 1 0 0 0.218077 0.781923 0 0 0 1 
259 4570.14 500 -1.23515e-017 0.87983 0.12017 1 0 0 0.218077 0.781923 0 0 0 1 
260 4828.16 500 3.18909e-016 0.880021 0.119979 1 0 0 0.218077 0.781923 0 0 0 1 
261 4816.92 500 -8.72101e-017 0.880012 0.119988 1 0 0 0.218077 0.781923 0 0 0 1 
262 4794.76 500 -1.07573e-016 0.879996 0.120004 1 0 0 0.218077 0.781923 0 0 0 1 
263 4762.27 500 1.86079e-016 0.879972 0.120028 1 0 0 0.218077 0.781923 0 0 0 1 
264 4720.25 500 -2.94866e-016 0.879941 0.120059 1 0 0 0.218077 0.781923 0 0 0 1 
265 4669.78 500 3.5107e-016 0.879904 0.120096 1 0 0 0.218077 0.781923 0 0 0 1 
266 4612.74 500 -7.13908e-016 0.879862 0.120138 1 0 0 0.218077 0.781923 0 0 0 1 
267 4553.21 500 -5.96021e-016 0.879818 0.120182 1 0 0 0.218077 0.781923 0 0 0 1 
268 4499.36 500 7.93934e-017 0.879778 0.120222 1 0 0 0.218077 0.781923 0 0 0 1 
269 4465.16 500 8.43203e-016 0.879753 0.120247 1 0 0 0.218077 0.781923 0 0 0 1 
270 4808.05 500 -2.64422e-016 0.880006 0.119994 1 0 0 0.218077 0.781923 0 0 0 1 
271 4795.99 500 1.23917e-016 0.879997 0.120003 1 0 0 0.218077 0.781923 0 0 0 1 
272 4771.89 500 -7.37542e-016 0.879979 0.120021 1 0 0 0.218077 0.781923 0 0 0 1 
273 4735.75 500 6.8167e-016 0.879953 0.120047 1 0 0 0.218077 0.781923 0 0 0 1 
274 4687.38 500 9.05451e-017 0.879917 0.120083 1 0 0 0.218077 0.781923 0 0 0 1 
