SWOF
-- Coarse cell:	1	1	1	: 1
0	0	1	0
0.0131353	0.011696	0.991813	0
0.0260514	0.0233201	0.940591	0
0.0390289	0.0346711	0.887412	0
0.0506422	0.0447461	0.843676	0
0.064359	0.0567417	0.796251	0
0.0801296	0.0702519	0.744565	0
0.0913294	0.079764	0.710466	0
0.103124	0.0895401	0.675659	0
0.115538	0.0998109	0.641535	0
0.128582	0.110338	0.606775	0
0.142363	0.121361	0.572286	0
0.15705	0.132864	0.537387	0
0.17264	0.144847	0.502441	0
0.189094	0.157254	0.467733	0
0.206489	0.170085	0.43314	0
0.224812	0.183385	0.398947	0
0.243965	0.196988	0.365038	0
0.263888	0.210887	0.33225	0
0.284055	0.224644	0.301144	0
0.304505	0.238306	0.271724	0
0.3254	0.251923	0.24362	0
0.346812	0.265549	0.216886	0
0.368273	0.278807	0.191926	0
0.389794	0.291701	0.169076	0
0.411386	0.304172	0.147723	0
0.432939	0.316194	0.128541	0
0.454319	0.327556	0.111002	0
0.475647	0.338307	0.0952926	0
0.496659	0.348442	0.0813882	0
0.85	0.43	0	0
/
-- Coarse cell:	5	1	1	: 5
0	0	1	0
0.0121683	0.0110565	1.13406	0
0.0235939	0.0225794	1.10929	0
0.0366072	0.0361398	1.05339	0
0.0511376	0.0516496	0.989698	0
0.0633554	0.0648688	0.93867	0
0.0770237	0.0795901	0.883903	0
0.0924794	0.0960808	0.824209	0
0.104057	0.108318	0.782083	0
0.116717	0.12135	0.73791	0
0.130447	0.135125	0.692949	0
0.145462	0.149586	0.646489	0
0.161496	0.16439	0.59984	0
0.177574	0.178623	0.556586	0
0.193456	0.191896	0.516692	0
0.209255	0.204411	0.480294	0
0.225053	0.216107	0.44643	0
0.241023	0.22719	0.415057	0
0.257349	0.237894	0.385736	0
0.273892	0.248016	0.35836	0
0.290609	0.257817	0.333099	0
0.307457	0.26722	0.309609	0
0.32451	0.276235	0.287512	0
0.342062	0.285327	0.266583	0
0.360441	0.294506	0.246059	0
0.37947	0.303508	0.225971	0
0.398982	0.312583	0.20705	0
0.419155	0.321593	0.188657	0
0.439901	0.330293	0.170732	0
0.461057	0.338907	0.154	0
0.482734	0.347326	0.137975	0
0.504814	0.35515	0.12261	0
0.515987	0.358925	0.115297	0
0.527238	0.362645	0.108286	0
0.538651	0.366477	0.10158	0
0.550129	0.370244	0.0949877	0
0.561611	0.373904	0.0886692	0
0.573079	0.377365	0.0825818	0
0.584473	0.380639	0.0767129	0
0.595797	0.383693	0.0710889	0
0.607052	0.386519	0.0657807	0
0.618243	0.389234	0.0607342	0
0.629382	0.391932	0.0559678	0
0.640427	0.394627	0.0514483	0
0.85	0.43	0	0
/
-- Coarse cell:	6	1	1	: 6
0	0	1	0
0.0122417	0.0126566	1.11632	0
0.0233061	0.0243776	1.08463	0
0.0367658	0.0392676	1.03634	0
0.0481809	0.0522507	0.99219	0
0.0606929	0.0667478	0.941636	0
0.0746815	0.083206	0.887463	0
0.0904384	0.101792	0.827836	0
0.101902	0.115395	0.786057	0
0.114289	0.129973	0.741815	0
0.127798	0.145728	0.695511	0
0.142579	0.162741	0.647163	0
0.158276	0.180383	0.59765	0
0.174798	0.198441	0.548353	0
0.191892	0.216596	0.500265	0
0.209397	0.234429	0.453355	0
0.22708	0.251575	0.409541	0
0.244323	0.267413	0.369912	0
0.261071	0.281845	0.333971	0
0.277377	0.294922	0.301708	0
0.293128	0.306753	0.273044	0
0.308379	0.317292	0.247223	0
0.323264	0.326706	0.22384	0
0.338158	0.335699	0.202843	0
0.352898	0.343909	0.183791	0
0.367497	0.351323	0.166353	0
0.38215	0.35812	0.150348	0
0.397051	0.364627	0.135628	0
0.412053	0.370584	0.122195	0
0.427434	0.376337	0.109827	0
0.44339	0.381777	0.0980266	0
0.459943	0.386815	0.0869495	0
0.476772	0.39121	0.0767664	0
0.493907	0.395004	0.0675686	0
0.511584	0.399064	0.0593902	0
0.529868	0.403514	0.0519619	0
0.548784	0.407921	0.0451607	0
0.568182	0.411898	0.0388812	0
0.58788	0.415386	0.0331908	0
0.85	0.43	0	0
/
-- Coarse cell:	7	1	1	: 7
0	0	1	0
0.0129204	0.00829902	1.12561	0
0.0276247	0.0184701	1.1146	0
0.0401394	0.0275938	1.08173	0
0.0535501	0.0381104	1.03526	0
0.0683006	0.0501104	0.986967	0
0.0845783	0.0637044	0.934518	0
0.0962836	0.073693	0.896774	0
0.1089	0.0846462	0.858366	0
0.122641	0.096635	0.816431	0
0.137693	0.109979	0.772334	0
0.154036	0.124486	0.725629	0
0.171348	0.139968	0.677737	0
0.189548	0.156309	0.629178	0
0.208635	0.17342	0.579506	0
0.228229	0.19096	0.530773	0
0.247872	0.20843	0.484197	0
0.267353	0.225523	0.43984	0
0.286739	0.242299	0.39762	0
0.306136	0.258714	0.357539	0
0.325146	0.274414	0.319845	0
0.343438	0.289108	0.285899	0
0.36086	0.30257	0.255155	0
0.377242	0.31461	0.227937	0
0.392894	0.32571	0.203766	0
0.40802	0.335784	0.181909	0
0.42272	0.344978	0.162067	0
0.436971	0.353307	0.144555	0
0.451029	0.360958	0.128803	0
0.464975	0.367831	0.114485	0
0.479015	0.374329	0.101446	0
0.493049	0.380331	0.0896388	0
0.507241	0.385835	0.0788782	0
0.521617	0.390678	0.0689892	0
0.535848	0.394717	0.0603463	0
0.550388	0.398874	0.0528703	0
0.565504	0.40337	0.0459456	0
0.580942	0.407702	0.0396814	0
0.596646	0.411652	0.0340158	0
0.85	0.43	0	0
/
-- Coarse cell:	8	1	1	: 8
0	0	1	0
0.011718	0.00710769	1.2158	0
0.0239574	0.0148122	1.23249	0
0.0393638	0.0250321	1.20481	0
0.0507205	0.0330547	1.17209	0
0.0628507	0.0417214	1.13546	0
0.0755924	0.0509731	1.0971	0
0.0886474	0.0607053	1.05677	0
0.101994	0.070761	1.01669	0
0.115721	0.0812455	0.975605	0
0.12996	0.0922514	0.93371	0
0.144883	0.103833	0.89074	0
0.160646	0.116124	0.846367	0
0.177435	0.129213	0.799971	0
0.195522	0.143305	0.751773	0
0.215074	0.158468	0.701587	0
0.235892	0.174435	0.650117	0
0.257598	0.190885	0.598829	0
0.268706	0.199179	0.573353	0
0.280021	0.207554	0.547964	0
0.291564	0.216038	0.522792	0
0.303327	0.224547	0.497741	0
0.315381	0.233155	0.472818	0
0.327623	0.241807	0.44829	0
0.339944	0.250347	0.424253	0
0.352308	0.258783	0.400912	0
0.364706	0.267114	0.378228	0
0.377166	0.275292	0.356134	0
0.389692	0.283381	0.334735	0
0.402299	0.291309	0.313886	0
0.415047	0.299181	0.293722	0
0.427903	0.306905	0.274078	0
0.440889	0.314492	0.255041	0
0.453967	0.321848	0.236593	0
0.467214	0.329114	0.218823	0
0.480378	0.336138	0.202053	0
0.493404	0.342853	0.186124	0
0.506154	0.349099	0.171185	0
0.518591	0.354862	0.157204	0
0.530771	0.360343	0.144406	0
0.542759	0.365625	0.132525	0
0.554487	0.370684	0.121481	0
0.565761	0.375351	0.111238	0
0.586931	0.38329	0.0934394	0
0.606273	0.389383	0.0786509	0
0.624105	0.394652	0.0667464	0
0.640931	0.399862	0.0569243	0
0.656772	0.404743	0.0484975	0
0.671253	0.408894	0.0412795	0
0.684504	0.412232	0.0352757	0
0.697	0.414964	0.030196	0
0.85	0.43	0	0
/
-- Coarse cell:	9	1	1	: 9
0	0	1	0
0.0127016	0.00578653	1.04785	0
0.024654	0.0111746	1.03218	0
0.0392215	0.0185286	1.005	0
0.0556821	0.0273736	0.966196	0
0.0675275	0.0339294	0.93819	0
0.0798977	0.0410112	0.909835	0
0.0926725	0.0485075	0.8802	0
0.105921	0.0564867	0.850019	0
0.119813	0.0650972	0.819665	0
0.134579	0.0743313	0.787211	0
0.150168	0.0843141	0.753942	0
0.166631	0.0949456	0.718975	0
0.184168	0.106416	0.682569	0
0.203021	0.118862	0.644395	0
0.223412	0.13238	0.604272	0
0.245217	0.146843	0.562376	0
0.256585	0.154413	0.541217	0
0.268245	0.162154	0.51987	0
0.280246	0.170082	0.498312	0
0.292556	0.178194	0.476749	0
0.305146	0.186461	0.455045	0
0.318113	0.194939	0.433304	0
0.331441	0.203589	0.411568	0
0.345094	0.212355	0.389755	0
0.359069	0.221288	0.368204	0
0.373263	0.230259	0.346946	0
0.387539	0.239151	0.326097	0
0.401941	0.248046	0.305903	0
0.416455	0.256887	0.286254	0
0.430972	0.265572	0.267157	0
0.445436	0.2741	0.248837	0
0.459791	0.282446	0.231532	0
0.473932	0.290495	0.21496	0
0.487855	0.298314	0.199334	0
0.50157	0.305826	0.184597	0
0.515071	0.313023	0.170558	0
0.528296	0.319972	0.157456	0
0.541265	0.326684	0.145265	0
0.553989	0.333131	0.133839	0
0.566473	0.339299	0.123014	0
0.578687	0.345148	0.112839	0
0.590589	0.350625	0.103306	0
0.602128	0.355735	0.0944904	0
0.613378	0.360638	0.0865358	0
0.635022	0.369903	0.072299	0
0.655656	0.378564	0.0601908	0
0.675062	0.38637	0.0496375	0
0.692927	0.393047	0.0408299	0
0.709528	0.398961	0.033509	0
0.724828	0.403892	0.0274774	0
0.85	0.43	0	0
/
-- Coarse cell:	10	1	1	: 10
0	0	1	0
0.0122795	0.00503914	0.968968	0
0.02458	0.00971369	0.932981	0
0.0393122	0.0158366	0.896144	0
0.0554625	0.0226698	0.855258	0
0.0669098	0.0277831	0.829966	0
0.0790003	0.0333374	0.804649	0
0.0917575	0.0393639	0.778601	0
0.105314	0.0459014	0.752319	0
0.119929	0.0530431	0.725008	0
0.135762	0.0609575	0.696398	0
0.152916	0.0696997	0.666135	0
0.171526	0.0793639	0.634308	0
0.191671	0.0899794	0.600762	0
0.213285	0.101604	0.565874	0
0.224585	0.107747	0.548029	0
0.236212	0.114091	0.529818	0
0.24818	0.1207	0.511537	0
0.260493	0.127564	0.493074	0
0.273148	0.134624	0.474208	0
0.286099	0.141913	0.455365	0
0.299266	0.149379	0.436553	0
0.312652	0.157007	0.417726	0
0.326277	0.164806	0.399002	0
0.340135	0.172772	0.38027	0
0.354195	0.180895	0.361657	0
0.368458	0.189177	0.343289	0
0.382852	0.197542	0.325073	0
0.397389	0.206002	0.307093	0
0.412046	0.214587	0.289538	0
0.426773	0.223203	0.272276	0
0.441456	0.231761	0.255461	0
0.456026	0.240314	0.239399	0
0.470428	0.248741	0.223895	0
0.484621	0.256992	0.209037	0
0.498567	0.265129	0.194939	0
0.51226	0.273081	0.181517	0
0.525676	0.280802	0.168772	0
0.538853	0.288395	0.156759	0
0.551782	0.295799	0.145244	0
0.564495	0.302989	0.13436	0
0.576975	0.309987	0.1241	0
0.589208	0.316824	0.114464	0
0.601129	0.323401	0.105382	0
0.612703	0.32969	0.0969479	0
0.623929	0.33576	0.0890634	0
0.64524	0.346992	0.0748088	0
0.66549	0.357339	0.0626234	0
0.684713	0.366727	0.0519983	0
0.702539	0.375324	0.0430084	0
0.719134	0.383299	0.035421	0
0.734709	0.390438	0.0289189	0
0.85	0.43	0	0
/
-- Coarse cell:	11	1	1	: 11
0	0	1	0
0.0110996	0.00818085	1.08696	0
0.0232818	0.01748	1.07509	0
0.037376	0.0290007	1.03233	0
0.0491392	0.0390783	0.991541	0
0.0621204	0.050532	0.946875	0
0.0767316	0.0636374	0.897663	0
0.0934587	0.0788935	0.842498	0
0.105764	0.0901607	0.803284	0
0.119079	0.102372	0.761785	0
0.133607	0.115723	0.718491	0
0.149437	0.130068	0.672851	0
0.166174	0.145066	0.62523	0
0.183442	0.160241	0.578813	0
0.201173	0.175072	0.534351	0
0.219524	0.189653	0.491266	0
0.238655	0.203863	0.449674	0
0.258586	0.2177	0.409829	0
0.279245	0.230883	0.371727	0
0.300871	0.243692	0.335756	0
0.312036	0.249891	0.318345	0
0.32341	0.255902	0.301482	0
0.334974	0.261728	0.28524	0
0.346681	0.267395	0.269671	0
0.358461	0.272899	0.254992	0
0.370305	0.278242	0.241094	0
0.382212	0.283395	0.22772	0
0.394236	0.288418	0.214998	0
0.4064	0.293319	0.202813	0
0.418724	0.298133	0.191076	0
0.431256	0.302909	0.179759	0
0.443988	0.307663	0.168922	0
0.456662	0.312318	0.158633	0
0.469255	0.316902	0.148879	0
0.481812	0.321455	0.139664	0
0.494325	0.325952	0.130925	0
0.50679	0.330342	0.122486	0
0.519227	0.334599	0.114378	0
0.531689	0.33884	0.106704	0
0.544147	0.343057	0.0993548	0
0.556579	0.347262	0.092328	0
0.568978	0.351438	0.0855613	0
0.581313	0.3555	0.0790368	0
0.593616	0.35945	0.0728477	0
0.605901	0.363362	0.0670096	0
0.618111	0.367154	0.0613912	0
0.63015	0.370873	0.0560962	0
0.641999	0.37453	0.0511226	0
0.653673	0.378199	0.0464925	0
0.665126	0.381837	0.0421248	0
0.676348	0.385427	0.0380891	0
0.85	0.43	0	0
/
-- Coarse cell:	1	2	1	: 12
0	0	1	0
0.0136719	0.00712899	1.05887	0
0.0269621	0.013956	1.03546	0
0.0386923	0.0205153	1.00843	0
0.051011	0.0276659	0.972373	0
0.0637072	0.0353406	0.937543	0
0.0766688	0.0433559	0.903027	0
0.0899116	0.051711	0.867898	0
0.10353	0.0604605	0.832674	0
0.117666	0.0696587	0.79702	0
0.132459	0.0794157	0.76038	0
0.148092	0.0898582	0.723077	0
0.164784	0.101082	0.684232	0
0.182754	0.113273	0.643996	0
0.202293	0.126546	0.601633	0
0.223602	0.141089	0.557396	0
0.234736	0.148668	0.53497	0
0.246143	0.156423	0.512485	0
0.257824	0.164389	0.490153	0
0.269799	0.172513	0.467746	0
0.282089	0.1808	0.445281	0
0.294725	0.189331	0.422972	0
0.307636	0.197989	0.400749	0
0.320796	0.20673	0.378673	0
0.33418	0.215616	0.35709	0
0.347666	0.224498	0.335907	0
0.361267	0.233342	0.315249	0
0.375	0.242224	0.295246	0
0.388838	0.251094	0.275706	0
0.402737	0.259853	0.256839	0
0.416721	0.268552	0.238668	0
0.430676	0.277159	0.221277	0
0.444559	0.285535	0.204636	0
0.458414	0.293748	0.188867	0
0.472126	0.301762	0.173938	0
0.48565	0.309521	0.159886	0
0.499005	0.316964	0.14668	0
0.512198	0.32416	0.134368	0
0.525273	0.33111	0.122779	0
0.538265	0.337903	0.111924	0
0.550972	0.34433	0.10174	0
0.563332	0.350382	0.092438	0
0.575406	0.356118	0.0840313	0
0.58722	0.361561	0.0762837	0
0.598714	0.366698	0.0690677	0
0.609835	0.371507	0.0624138	0
0.631354	0.380242	0.0509624	0
0.652073	0.388079	0.0413961	0
0.671885	0.3949	0.0333721	0
0.690783	0.400981	0.0267709	0
0.85	0.43	0	0
/
-- Coarse cell:	2	2	1	: 13
0	0	1	0
0.0137665	0.00632985	1.00215	0
0.0278868	0.0127113	0.965118	0
0.0403492	0.019132	0.940724	0
0.0541556	0.0265616	0.910358	0
0.0696385	0.0353004	0.874927	0
0.0809663	0.0420941	0.850176	0
0.0933259	0.0495932	0.822942	0
0.106902	0.0580511	0.793538	0
0.121813	0.0676033	0.761354	0
0.13796	0.0781297	0.727392	0
0.154701	0.0892578	0.692796	0
0.17202	0.100956	0.65742	0
0.190107	0.113341	0.62109	0
0.209286	0.126637	0.583579	0
0.22989	0.14101	0.544279	0
0.252168	0.156637	0.503209	0
0.263849	0.16483	0.482171	0
0.275857	0.173259	0.461035	0
0.288156	0.181857	0.439831	0
0.300704	0.190614	0.418692	0
0.313445	0.199473	0.397674	0
0.326387	0.208405	0.376896	0
0.339561	0.217462	0.356393	0
0.352968	0.226586	0.336	0
0.366537	0.235717	0.316059	0
0.380275	0.244901	0.296609	0
0.394099	0.254004	0.277545	0
0.40796	0.262989	0.259106	0
0.421687	0.271797	0.241636	0
0.435192	0.280321	0.225006	0
0.448485	0.288549	0.209265	0
0.461499	0.296431	0.194379	0
0.474113	0.303982	0.180711	0
0.486325	0.311135	0.167991	0
0.498114	0.317872	0.156078	0
0.509459	0.324161	0.144987	0
0.520492	0.330195	0.134853	0
0.541752	0.341491	0.116569	0
0.562091	0.351713	0.100315	0
0.58174	0.36089	0.0861465	0
0.600542	0.369304	0.0737919	0
0.618516	0.376938	0.063201	0
0.635854	0.383833	0.0537323	0
0.652594	0.389893	0.0455713	0
0.66871	0.395218	0.0385941	0
0.684416	0.400496	0.0326583	0
0.699826	0.405681	0.0273993	0
0.71485	0.410494	0.0226833	0
0.85	0.43	0	0
/
-- Coarse cell:	3	2	1	: 14
0	0	1	0
0.0114293	0.00774159	1.03706	0
0.0244874	0.0172038	1.00897	0
0.0390105	0.0287174	0.953486	0
0.0509055	0.0387391	0.912112	0
0.0640542	0.0500637	0.865753	0
0.0786407	0.0630482	0.815791	0
0.0950713	0.0780123	0.761672	0
0.107293	0.0892415	0.722636	0
0.12069	0.101653	0.681659	0
0.135336	0.115192	0.638127	0
0.15111	0.129828	0.593049	0
0.167832	0.145357	0.547309	0
0.185235	0.16136	0.501797	0
0.203408	0.177839	0.456901	0
0.222324	0.194651	0.412891	0
0.241775	0.211432	0.37044	0
0.261495	0.227887	0.330703	0
0.281287	0.243677	0.293699	0
0.301285	0.258954	0.259589	0
0.321416	0.273562	0.228406	0
0.341639	0.287469	0.200047	0
0.361793	0.300518	0.17464	0
0.381684	0.312729	0.15231	0
0.401103	0.323876	0.132699	0
0.420112	0.334121	0.115672	0
0.438957	0.343727	0.100589	0
0.457679	0.352566	0.0870384	0
0.476204	0.360658	0.0752821	0
0.494805	0.368392	0.0648455	0
0.513311	0.375582	0.0555839	0
0.531706	0.381938	0.0473914	0
0.54982	0.387504	0.040336	0
0.567737	0.392585	0.0341891	0
0.58546	0.397413	0.0290069	0
0.85	0.43	0	0
/
-- Coarse cell:	4	2	1	: 15
0	0	1	0
0.0123388	0.0116524	1.06221	0
0.0249377	0.0241585	1.03587	0
0.037857	0.0365947	0.992487	0
0.0499566	0.0478818	0.945731	0
0.0642431	0.0612823	0.889608	0
0.0811069	0.0771232	0.829535	0
0.0933454	0.0884525	0.786793	0
0.105923	0.100092	0.744546	0
0.118921	0.111972	0.702539	0
0.132417	0.124201	0.660768	0
0.146532	0.136719	0.618887	0
0.161402	0.149654	0.576987	0
0.176936	0.162816	0.535111	0
0.193122	0.176185	0.494007	0
0.210085	0.189747	0.453187	0
0.227822	0.203499	0.413141	0
0.246103	0.217182	0.374473	0
0.264969	0.230823	0.337275	0
0.284464	0.244409	0.301688	0
0.304481	0.257856	0.267914	0
0.325031	0.27117	0.236142	0
0.345971	0.284228	0.206471	0
0.367161	0.296978	0.179205	0
0.388472	0.309349	0.154334	0
0.409363	0.32099	0.132298	0
0.429786	0.332026	0.112998	0
0.449694	0.342349	0.095996	0
0.468844	0.351899	0.081351	0
0.487433	0.360889	0.0687616	0
0.50568	0.369257	0.0577811	0
0.523418	0.376785	0.0483342	0
0.540374	0.383949	0.0403236	0
0.556651	0.390523	0.0334793	0
0.572898	0.396394	0.0279027	0
0.85	0.43	0	0
/
-- Coarse cell:	5	2	1	: 16
0	0	1	0
0.0126308	0.012629	1.06983	0
0.0253617	0.0271367	1.03658	0
0.0368869	0.0407555	0.991738	0
0.0500282	0.0566381	0.936961	0
0.0614086	0.0706826	0.889249	0
0.0747264	0.0868997	0.835847	0
0.0904473	0.105639	0.775204	0
0.102696	0.119845	0.730653	0
0.116239	0.134995	0.683331	0
0.129925	0.149832	0.638199	0
0.143488	0.163821	0.595792	0
0.156968	0.177018	0.556073	0
0.170429	0.189446	0.518642	0
0.184001	0.201244	0.48337	0
0.197822	0.212402	0.449475	0
0.212001	0.223156	0.417291	0
0.226378	0.233299	0.386621	0
0.241015	0.242937	0.357564	0
0.256154	0.252566	0.330148	0
0.271881	0.26209	0.303458	0
0.288076	0.271579	0.278103	0
0.304917	0.281314	0.253743	0
0.322522	0.29127	0.230283	0
0.340933	0.301434	0.207553	0
0.360196	0.31161	0.185499	0
0.380291	0.322171	0.164973	0
0.40082	0.332312	0.145404	0
0.421493	0.341878	0.127568	0
0.44261	0.351595	0.111521	0
0.46388	0.360468	0.0965603	0
0.485156	0.368288	0.083131	0
0.506922	0.376527	0.0713388	0
0.528602	0.384251	0.0605753	0
0.549716	0.390676	0.0511122	0
0.570237	0.395899	0.0429995	0
0.590219	0.400935	0.0362233	0
0.85	0.43	0	0
/
-- Coarse cell:	6	2	1	: 17
0	0	1	0
0.0111494	0.00864268	1.07628	0
0.0239392	0.018873	1.06165	0
0.0354787	0.0286192	1.03078	0
0.0483942	0.0400325	0.989669	0
0.0622655	0.0527616	0.941621	0
0.0773459	0.0670764	0.890312	0
0.0939933	0.0831051	0.834849	0
0.106212	0.0950954	0.796009	0
0.119552	0.108164	0.754251	0
0.133944	0.122366	0.710952	0
0.149291	0.137534	0.667178	0
0.16558	0.153501	0.62281	0
0.182768	0.170226	0.578205	0
0.200869	0.187608	0.533866	0
0.220015	0.205624	0.489623	0
0.240145	0.224041	0.445891	0
0.261099	0.242575	0.403851	0
0.282641	0.260769	0.363515	0
0.293716	0.26975	0.344	0
0.304931	0.27853	0.324874	0
0.31611	0.286991	0.306768	0
0.327136	0.295035	0.289771	0
0.348514	0.309584	0.258315	0
0.368789	0.322211	0.231054	0
0.388015	0.333121	0.207089	0
0.406205	0.342184	0.185993	0
0.423854	0.350131	0.167119	0
0.441329	0.357599	0.150037	0
0.458548	0.364302	0.134266	0
0.475466	0.370217	0.11997	0
0.49227	0.375668	0.106869	0
0.509226	0.380876	0.0948831	0
0.526258	0.385729	0.083648	0
0.543547	0.390421	0.0734589	0
0.561073	0.395072	0.0640025	0
0.578783	0.399361	0.0555045	0
0.596638	0.403518	0.0478628	0
0.614392	0.407843	0.0410148	0
0.631775	0.411876	0.0348884	0
0.648747	0.41534	0.029419	0
0.85	0.43	0	0
/
-- Coarse cell:	7	2	1	: 18
0	0	1	0
0.0139053	0.0095518	1.16952	0
0.0287261	0.0201657	1.18164	0
0.0415465	0.0294452	1.16107	0
0.0557957	0.0401208	1.12548	0
0.0717492	0.0523287	1.08333	0
0.0836189	0.0614335	1.05072	0
0.0965564	0.0714052	1.01426	0
0.110664	0.0823463	0.975338	0
0.126135	0.0943318	0.932849	0
0.142754	0.107298	0.888229	0
0.160502	0.12108	0.841306	0
0.179551	0.1359	0.792166	0
0.200104	0.151729	0.741005	0
0.221968	0.168405	0.689538	0
0.233232	0.176855	0.663753	0
0.244631	0.185412	0.63847	0
0.256154	0.19394	0.613291	0
0.267797	0.202433	0.588243	0
0.279573	0.211004	0.563525	0
0.29149	0.219555	0.539056	0
0.303498	0.228012	0.514928	0
0.315623	0.236488	0.491347	0
0.327818	0.244897	0.468284	0
0.340029	0.253109	0.445494	0
0.352251	0.261218	0.423407	0
0.36451	0.269275	0.401949	0
0.37682	0.277175	0.380856	0
0.389125	0.284862	0.360304	0
0.401473	0.29245	0.340418	0
0.413864	0.299946	0.321143	0
0.426252	0.307282	0.30256	0
0.438578	0.314296	0.284409	0
